ID,user_id,user_tag,t_sentiment,t_stance,text
684381571755839488,851815249,_La_VidaLoca,neutral,other,"Manuela Noriega su Twitter: ""Your thoughts may be out of sync with your actions now that ce... More for Pisces https://t.co/gxqoNHsMQz"""
684381580744245248,701621977,FlotteNews,neutral,other,"FlotteNews su Twitter: ""UK and the EU: How to make a Brexit: A visit to Greenland to see how Brexit could work https://t.co/gIZRX38UEA"""
684381592765112320,2977103711,bgha7126,neutral,other,"// su Twitter: ""@rkqkd371 야호! 잡혓네요!! 18 씽올도리 흥부입니다 :D 말편하게 하실래요~😃"""
684381613539475456,3047138102,OfEurope,neutral,other,"News Of Europe ✉️ su Twitter: ""UK and the EU: How to make a Brexit: A visit to Greenland to see how Brexit could work https://t.co/Mkn5mJXCvu #news"""
684381622217515008,3108263999,,neutral,other,
684366570966114304,225376513,TheAltBlog,positive,other,"The Alternative su Twitter: ""Only authoritarian and far-right forces have anything to gain from a #Brexit, argues @GuyVerhofstadt... https://t.co/F3vblXyv0p"""
684381922789867520,4707074956,KenLander1,neutral,other,"Ken Lander su Twitter: ""@BBCPolitics @BBCNews: this demonstrates where we will find equals if Brexit becomes reality. Little Britain finds a peer in Greenland!"""
684366923900006400,1438007443,,positive,other,
684367214368157696,306452676,,neutral,remain,
684382336666988544,454939289,,neutral,other,
684382426047512576,128118246,TankystYaponski,neutral,other,"Три Taнki su Twitter: ""Котэ https://t.co/qWuhRScoR1"""
684367481587236864,2901964056,DWPscumbags,negative,other,"JobCentreSUCKS su Twitter: ""@reynoldnumber @daves_blog @strongerin will the 10 million Polish have to leave England if #brexit ?"""
684382627470684160,2777145433,,neutral,other,
684382741836726272,964862089,SocInChesapeake,positive,remain,"Social In Chesapeake su Twitter: ""David Cameron is letting his ministers campaign for a Brexit if they want to https://t.co/sv1NZylGpi"""
684367683463299072,116273314,,negative,remain,
684382803648233472,2813112364,,positive,other,
684382941317824512,4000549162,spartan2525,neutral,other,"Spartan su Twitter: ""@DavidJo52951945 ..brother Jones, I'm in usa what is Brexit?"""
684367887419715584,4265184735,euandeuropeblog,positive,other,"EUandEurope su Twitter: ""The EU wants to be a good neighbour.
Indeed a 'true partnership of equals'
#Brexit 
https://t.co/kUw2XiXlSn"""
684368163430100992,3309139420,RaoulRuparel,positive,remain,"Raoul Ruparel su Twitter: "".@BBCRadio4 8pm this eve, how to make a #Brexit, worth a listen I'd think https://t.co/gqLxK7OobX"""
684368199152959488,2901964056,portremahmut82,neutral,other,"mahmutyumusak su Twitter: ""@busraToreli slm"""
684383438653112320,4426507168,,positive,remain,
684383437843595264,2389748504,_real_pcy_,positive,other,"EXO_CY su Twitter: ""퀭😫 https://t.co/al83IDLPnO"""
684383737472258048,1189743062,acaputo70,neutral,other,"Alfredo Caputo 🇮🇹 su Twitter: ""Cameron dà libertà di voto ai suoi ministri sul Brexit https://t.co/dUi2OLkCje via @HuffPostItalia"""
684383932964585472,3145601770,account,negative,other,
684384039323602944,284992262,,negative,other,
684384042595123200,1731383101,,negative,other,
684384041873756160,1262414274,najimdeenabaz,negative,other,"najimdeen abaz su Twitter: ""David Cameron warned he ""risks splitting"" the Tories by allowing Cabinet ministers to campaign for Brexit"""
684384040439291904,1854041576,adekz_b,negative,other,"adekunle abiola su Twitter: ""David Cameron warned he ""risks splitting"" the Tories by allowing Cabinet ministers to campaign for Brexit"""
684384040183451648,1731591678,,negative,other,
684384040040828928,1731705727,,negative,other,
684384039990464512,1731312690,,negative,other,
684384407055106048,215638702,marketingm8,neutral,other,"Peter Masters su Twitter: ""UK and the EU: How to make a Brexit - https://t.co/zjidXxIJxo"""
684369343417839616,2901964056,DWPscumbags,negative,other,"JobCentreSUCKS su Twitter: ""@strongerin UK being in the EU hasnt stopped massive poverty, homlessness, foodbanks & low pay has it ?   #brexit #meps"""
684369742463942656,2330702908,,positive,leave,
684385031586988032,2208839136,royal_sportsman,neutral,other,"RoyalSportsman Hotel su Twitter: ""@TelegraphTravel Brexit already?!!"""
684370023473889280,355511046,chalmersdavidn,negative,other,"David Chalmers 🔶#FBPE su Twitter: ""Instead of attacking Government over its disunity re #Brexit Labour as usual preoccupied with internal navel gazing #ineffectiveopposition"""
684370685016281088,277954367,davidroachcouk,positive,leave,"David Roach su Twitter: ""@BBCNormanS Lol! Oh please stop Ken. It's embarrassing. Just tell us what's so great about EU... For once! #Brexit #VoteLeave"""
684386152565108736,2495875008,ecoeurope,positive,remain,"Forward Guidance su Twitter: ""Cameron to allow UK ministers to campaign for Brexit https://t.co/TM0ef6GBSy @business @RobDotHutton @ThomasWPenny https://t.co/BlYlyP1APi"""
684371674423230464,2332024057,AurelieBonal,neutral,other,"Aurélie Bonal su Twitter: ""#Greenland, the #eu and the #uk. #Brexit #theEUisgoodforyou https://t.co/nt4zdkU2FR"""
684386886274551808,14275129,guardianopinion,positive,other,"Guardian Opinion su Twitter: ""Putin will be rubbing his hands at the prospect of Brexit | Guy Verhofstadt https://t.co/Gq2VRtmeba"""
684372096273743872,482066341,MaccLabour,positive,leave,"MaccLabour su Twitter: ""@huwjordan @JohnClarke1960 @BBCNews Are we happy with this? #Brexit here we come"""
684372274422611968,4265184735,euandeuropeblog,positive,other,"EUandEurope su Twitter: ""Sometimes straight talking is the only way to get an important point across.

This is very important.

#Brexit  https://t.co/JEtEKgJSvY"""
684372408979996672,3293819495,account,positive,other,
684372407876894720,3293819495,JAEJAEYOO6,neutral,remain,"แจแจ้ดื้อ su Twitter: ""@jungkookkie_bts  ได้คร้าบบบบ"""
684372407025401856,3293819495,account,neutral,remain,
684372405981073408,3293819495,account,negative,remain,
684372409852407808,3293819495,account,neutral,other,
684387572961951744,334890757,,neutral,other,
684387752562049024,154063703,Marketupdater,negative,other,"EUROPEAN TRADERS su Twitter: ""BREXIT MEETS CRASH2: EU apathy, global market fears, and Gideon Rachman old rope. https://t.co/EDIiUKOEsR"""
684387759591714816,66873,tggleeson,neutral,other,"Tom su Twitter: ""UK and the EU: How to make a Brexit - n'er a mention of Northern Ireland, maybe could do a reverse Greenland? https://t.co/m9Zs7ZudpC"""
684387825089949696,428450289,TurkishNews7,neutral,other,"Turkish News su Twitter: ""UK and the EU: How to make a Brexit - BBC News https://t.co/CjQHbJSv2p"""
684372924812365824,37845529,,positive,remain,
684388228477136896,49443643,Lehermayr,neutral,other,"Christoph Lehermayr su Twitter: ""Komplizierter wird es hier...
Syrien: Status-quo fällt - aber wohin? 
Brexit: wird knapp 
Spanien: Neuwahlen? 
Erdogan: Spiel mit dem Feuer"""
684373288823341056,984287377,NorthernerAngry,positive,other,"Angry Northerner su Twitter: ""Smoke&Mirrors @TheRedRag: Bigbeast KenClarke already briefing “ground rules” needed 2 ensure cabinet ministers campaign “moderately” #BREXIT"""
684373371388334080,210187957,RossMatthewman7,positive,leave,"Ross Matthewman su Twitter: ""Only those in favour of staying in #EU are against PM decision to allow freedom to campaign on either side.What does this tell you? #Brexit"""
684388497784885248,2180489057,_kiatt,neutral,other,"Kiatt Group su Twitter: ""UK and the EU: How to make a Brexit: A visit to Greenland to see how Brexit could work https://t.co/tNSL27Yx1b"""
684388507498856448,2208677737,,neutral,other,
684389139014365184,82576063,,positive,other,
684389238264041472,2943736768,allnews24eu,neutral,leave,"allnews24 su Twitter: ""Cameron consentirà ai suoi ministri di fare campagna per la Brexit https://t.co/uQgzg0zRWM"""
684374196466614272,223775609,cmellon1976,neutral,other,"Elliottwave Analysis su Twitter: ""Will Euro Referendum and #Brexit affect $GBP? Read it here https://t.co/njzTC0kHAR https://t.co/7jPjuWZMWz #elliottwave #forex #trading"""
684374250778656768,117519659,Bentonra,positive,remain,"Ben Tonra su Twitter: ""@thinkdefence @Judy_Dempsey @keohanedan That may well be a cost worth #Brexit, but it is still a cost."""
684374346933080064,16219459,ChrisJHudson,positive,remain,"Lone Wulf 💙💛 su Twitter: ""hahaha, not such an economic superpower now it has to pay for Merkel's politicking. No funds from UK after #brexit too! @julia_reid"""
684389605957890048,257654076,FinancialGamblR,positive,other,"Financial Gambler su Twitter: ""RT ecoeurope: Cameron to allow UK ministers to campaign for Brexit https://t.co/iERdm8bTyd business RobDotHutton ThomasWPenny …"""
684389698924589056,28153563,campbell2644,neutral,other,"campbell s w su Twitter: ""Leading UK scientists have warned against the consequences of a Brexit https://t.co/2lozY68tgC"""
684374611958624256,3056392245,HeadOfExaminers,neutral,other,"Joe su Twitter: ""@MikkiL @Tesco #Brexit #No2EU
""because""(note the inverted commas)you are a 2nd class citizen in your own country...like myself,&many more"""
684389847759503360,4692569191,Calimer0c0mplex,neutral,other,"Almops su Twitter: ""@afeye @Den_Drakendoder Ik wens ze straks veel succes met nee stem referendum, Brexit, Grexit< Griekenland gaaat het helemaal niet goed.."""
684389885189296128,2199641274,,neutral,other,
684389939337805824,873079502,rin_yao_yorozu,neutral,other,"りんね su Twitter: ""仕事おわたああ
帰ろう帰って遊ぶのだ…ねむい"""
684390147874516992,399246036,RSInews,neutral,other,"RSI News su Twitter: """"Brexit, libertà di voto"" https://t.co/29i35TQPak"""
684375072082022400,1313814055,allevents_in,neutral,other,"AllEvents.in su Twitter: ""#LA Tonight @MelloComedic w/ @donnellrawlings,@sydneyisfunny,@nealbrennan & @TiffanyHaddish
https://t.co/WXhA0RxffA https://t.co/PTdxBcl5kx"""
684390230095466496,91545924,Gianplugged,neutral,leave,"Gian Luca su Twitter: ""Brexit Danger: The EU Strategy to Keep Britain from Leaving https://t.co/Ln0bX22SS9"""
684390273485529088,544404148,NBCreteregione,neutral,leave,"Radio NBC su Twitter: ""BREXIT, CAMERON DARA' LIBERTA' DI VOTO AI MINISTRI - Radio NBC Rete Regione https://t.co/2IGaQ1WjeB"""
684375390635356160,139714364,,negative,other,
684390543078457344,47576958,HLN_BE,neutral,other,"HLN.BE su Twitter: ""Cameron wil ministers toestaan campagne voor Brexit te voeren https://t.co/X5kjg7YnrZ #hln https://t.co/PHjNZ78oZE"""
684375536257372160,573493507,LorraineWillis1,positive,leave,"Lorraine Willis su Twitter: ""Probe launched into claims #migrants are charging #NHS for care in home country https://t.co/LtxwlPjfxj  @MailOnline #Brexit #VoteLeave"""
684390718882865152,561781298,PhebeOhYes,positive,other,"Phebe Bodelle su Twitter: ""Fresh blow for Cameron as six of his MPs say they'll vote for 'Brexit' https://t.co/83C1TgrRmA via @MailOnline"""
684390786935345152,184742394,Lutontweets,neutral,other,"LutonTweets su Twitter: ""#UKNews BBC News UK and the EU: How to make a Brexit BBC News BBC political… https://t.co/aTHu3XLjd1 via #hng https://t.co/RfXFUZFBSE"""
684390901427343360,20922525,,positive,other,
684390927113138176,55611314,iinano,neutral,other,"いいなの😋🦜 su Twitter: ""バスターズの ぬらり面白すぎるんだよなぁ https://t.co/WTWZK6Ip05"""
684391123553488896,79737242,DenisMacShane,positive,other,"Denis MacShane su Twitter: ""As CSU comes out in favour of helping UK avoid Brexit, Sir David Tang in @EveningStandard says Brexit good for Britain @traynorbrussels"""
684391251894861824,1913308621,WNNSeven,neutral,other,"World News Nuggets su Twitter: ""Allowing ministers to campaign for Brexit is a tactical masterstroke – https://t.co/qssjmaMVkC https://t.co/WVVbknauZE #WNN7"""
684376209875144704,62074058,eureferendum,neutral,remain,"EU Referendum su Twitter: ""Here is yet another example of EU adopting global environmental regulations verbatim.
https://t.co/4oZdmxVM5f #Brexit"""
684376249255460864,23581265,,neutral,other,
684376393002708992,139714364,MaryCMurphy,neutral,other,"Mary C. Murphy su Twitter: ""A Brexit would be ‘detrimental’ for agri-food sector in the North https://t.co/6owmKkUf6P  Sinn Fein Minister contributes to #Brexit debate"""
684376543381073920,3011965307,Khaos_surge,positive,remain,"It's Erika su Twitter: ""When the people next to you are talking about a subject you wanna join into...... but you don't wanna be weird 😳"""
684376798709288960,1072583418,EuroHagan,negative,other,"Paul Hagan su Twitter: ""Will conflict over #brexit in #EUreferendum lead to differences between London & Dublin over Northern Ireland?  https://t.co/Mk1SlFCXbX"""
684391988775514112,263647843,project1enigma,neutral,other,"Project Homesick for Israel 🇮🇱 su Twitter: ""@Fem_anark mmmh"""
684376922504216576,20585449,sxybio,positive,other,"DrColinW🔶#Rejoin #Article49 su Twitter: ""#Putin will be rubbing his hands at the prospect of #Brexit | Guy #Verhofstadt https://t.co/N5GRUxDvCG"""
684392312860991488,1025825479,Thierry_Dufay,positive,leave,"Thierry Dufay su Twitter: ""Putin will be rubbing his hands at the prospect of Brexit | @GuyVerhofstadt https://t.co/bls8lSumOP #EUdebate #EUreferendum"""
684392316707078144,88406498,DDStandaard,neutral,other,"Dagelijkse Standaard su Twitter: ""Nu op DDS: Brexit komt steeds dichterbij: Britse ministers mogen van Cameron zelf kiezen of ze voor of tegen zijn https://t.co/oJcBZI9ehM"""
684392441324154880,1017959256,,neutral,other,
684392485490167808,2346770258,london_uknews,negative,other,"londonuk su Twitter: ""EU referendum: David Cameron allows his ministers to fight for Brexit #London https://t.co/HTZuZS567l https://t.co/OoagMj4e1e"""
684392745163722752,1541234203,,negative,remain,
684392776230912000,440877283,antoniopascotto,neutral,leave,"antonio pascotto su Twitter: ""BREXIT, CAMERON DARA' LIBERTA' DI VOTO AI MINISTRI https://t.co/GofIkOkxdN via @parlamentonews"""
684392934234570752,39465286,,negative,other,
684392963632435200,170413035,account,neutral,other,
684377970459332608,342644076,,positive,leave,
684393100358344704,1278050952,thepowerofdoubt,positive,other,"Dzielny tata su Twitter: ""@DCBMEP thanks for the following. Greetings from Poland. We hope Brexit will end this corrupt EU nightmare"""
684378093679558656,21656055,TheWeekUK,neutral,other,"The Week UK su Twitter: ""Ministers will be 'free to campaign for either side' of #EU referendum on #Brexit 

https://t.co/u1NUgnB04l https://t.co/gpZ3AQbpqx"""
684393432786141184,2199641274,WNN7Com,neutral,other,"WNN7.com su Twitter: ""Allowing ministers to campaign for Brexit is a tactical masterstroke - https://t.co/YhNpoB8ZBD - https://t.co/hMoVP7BuEv #wnn7"""
684393516680790016,1672302936,antoninobill,neutral,other,"antonino billè su Twitter: ""Cameron dà libertà di voto ai suoi ministri sul Brexit https://t.co/HMkCLicjUj via @HuffPostItalia"""
684393528986734592,15653014,,negative,other,
684393685224566784,15701017,,neutral,remain,
684378631397871616,523054177,KeohaneDan,positive,other,"Daniel Keohane su Twitter: ""@thinkdefence @Bentonra @Judy_Dempsey Fair enough. Lets see what happens if a #Brexit does occur...will be fascinating either way! :-)"""
684378895097925632,2575899541,SamanthaGeo13,neutral,remain,"Samantha G., MA IR/MA PP su Twitter: ""How likely is a #Brexit? The vote is coming soon enough. https://t.co/tRYejBoINL"""
684379166230351872,4265184735,euandeuropeblog,neutral,other,"EUandEurope su Twitter: ""When it comes to actions by David Cameron on the EU issue, question everything he does.

#Brexit 
 https://t.co/QwVYadaEfp"""
684394369810481152,538269776,,neutral,other,
684394557241360384,618242883,EuropeanUnion36,neutral,other,"European Union su Twitter: ""UK and the EU: How to make a Brexit - BBC News https://t.co/veMYHjvyFk"""
684379513925545984,117519659,Bentonra,positive,remain,"Ben Tonra su Twitter: ""@thinkdefence @keohanedan @Judy_Dempsey Offset for EU of #Brexit is absence of British veto... not sure that would make huge difference..."""
684395016114982912,487510550,,neutral,other,
684395667247226880,15750149,,neutral,other,
684380666633547776,18602626,WitchEnd,neutral,other,"WitchEnd su Twitter: ""Starting to get cold feet... #Brexit  https://t.co/bCG1Pa4DWp"""
684380796807987200,4549893035,UK_FMP,positive,other,"Simon Castillo su Twitter: ""@AndrewAtter @bg38l @DavidHadley1973 @suzallii How some people see #Brexit as a useful option is beyond me"""
684395999566131200,422022430,,positive,other,
684396340433022976,337708461,Huopainen,negative,other,"Juhani Huopainen su Twitter: ""UK: Reduced Brexit risk if a deal is reached in February @NordeaMarkets https://t.co/G86u17RfzU"""
684381420106596352,161243998,britinfluence,negative,other,"British Influence su Twitter: ""The real problem with #Brexit: nobody knows anything, writes @paulmasonnews https://t.co/zvFDlobP4E"""
684381479191867392,3362016513,LeaveEUOfficial,positive,other,"Leave.EU su Twitter: ""#LeaveEU would like to congratulate @annietrev on joining #Brexit
https://t.co/SuDZyERL5N https://t.co/L8kyKFyhMO"""
684396708428668928,4217720103,JensonWilkinson,neutral,other,"Jenson Wilkinson su Twitter: ""Wind 0.0 mph ---. Barometer 980.7 hPa, Rising slowly. Temperature 8.8 °C. Rain today 0.6 mm. Humidity 87%"""
684396706713174016,4217720103,Ansa_Adn,neutral,other,"TUTTE NEWS 🗞 su Twitter: ""Brexit, sì Cameron libertà voto ministri https://t.co/KVmoBAeVbF #ansa #ultimora #news"""
684396720076132352,381143161,lanzillottaserg,neutral,other,"sergio lanzillotta su Twitter: ""Brexit, sì Cameron libertà voto ministri https://t.co/9b5JBPb36j https://t.co/otVqZn61am"""
684396731736309760,381143161,lanzillottaserg,neutral,other,"sergio lanzillotta su Twitter: ""Brexit, sì Cameron libertà voto ministri https://t.co/UrWUB9edyJ https://t.co/c63BEnp9nv"""
684396999366578176,276544322,EugenioBerto70,neutral,other,"Eugenio su Twitter: ""Brexit, sì Cameron libertà voto ministri https://t.co/zwMSrdrj4K"""
684396996959010816,276544322,EugenioBerto70,neutral,other,"Eugenio su Twitter: ""Brexit, sì Cameron libertà voto ministri https://t.co/exQbdLDugr"""
684397029888401408,113389280,agiussepe,neutral,remain,"Andrés Giussepe su Twitter: ""Cameron da libertad de voto a sus ministros en el referéndum Brexit https://t.co/2N2ddA2Kn3"""
684397035189964800,2216508649,AlfredoNievesP,neutral,remain,"AlfredoNieves su Twitter: ""Cameron da libertad de voto a sus ministros en el referéndum Brexit: El primer ministro británico, David Camer... https://t.co/pIfKMAFiyF"""
684397096166912000,44411598,traynorbrussels,positive,other,"Ian Traynor su Twitter: ""Putin will be rubbing his hands at the prospect of Brexit | Guy Verhofstadt https://t.co/dXvY7eYrIC"""
684397699660038144,17865711,cxoeurope,negative,other,"CXO Europe su Twitter: ""RT @GarethWong @ChrisGiles_ Annual @FT survey of economists very concerned about Brexit risks. https://t.co/Ubvn9YBLBu #FT"""
684397731872374784,15613324,knightrider2,negative,remain,"knightrider2 su Twitter: ""EU leaders to PUNISH the UK after Brexit with threat of economic chaos https://t.co/oqFB81hatC"""
684382729056595968,418217963,,positive,remain,
684398029923680256,16943925,khcjhk,neutral,other,"khcjhk su Twitter: ""How Russia's relationship w/ Europe has evolved https://t.co/FJaBWyOM8U
and Why Putin would relish a Brexit from EU https://t.co/k048uS22mj"""
684398318659743744,2478392850,UnitiPerLiscate,neutral,other,"Uniti Per Liscate su Twitter: ""Brexit, sì Cameron libertà voto ministri | https://t.co/Fejzv3SjQh #news"""
684398513006968832,2170986966,,neutral,leave,
684398893400895488,3761322683,,negative,leave,
684399014838689792,3307778821,,positive,leave,
684383996638326784,2235917540,YBotawala,positive,other,"Yusuf Botawala ⭐⭐⭐ su Twitter: ""Germans must be so thankful to #AngelaMerkel & her @CDU party! #EuropeIsBurning #Brexit #LeaveEU https://t.co/qQTqzusov0"""
684399093909590016,1913308621,,neutral,other,
684384102011781120,4580223035,Harvey72Jon,neutral,leave,"Jon Micken su Twitter: ""#EUref #Brexit WE REALLY NEED TO!! https://t.co/nnqAS7FxTs"""
684384362222239744,3245469207,,positive,leave,
684399547305603072,17807719,SPIEGEL_alles,neutral,other,"SPIEGEL Ticker su Twitter: ""Brexit-Referendum: Camerons Minister dürfen für britischen EU-Ausstieg werben... https://t.co/6wVYAeU0lx"""
684399547288797184,17875848,SPIEGEL_Politik,neutral,other,"SPIEGEL Politik su Twitter: ""Brexit-Referendum: Camerons Minister dürfen für britischen EU-Ausstieg werben... https://t.co/QrNqp0nscR"""
684399753258471424,20912670,SarahAlexandraH,positive,other,"Sarah Henderson su Twitter: ""Announcing Ministers are free to campaign for Brexit when  #LabourReshuffle is focus might show DC can't get his Cabinet to agree with him🤔"""
684384714073964544,126681958,,positive,other,
684399844283133952,1380353030,,neutral,remain,
684399851883200512,2550811854,account,neutral,remain,
684400235578171392,16558943,account,neutral,other,
684385169944506368,142020650,matthias_feist,negative,other,"Matthias Feist 🇪🇺🖖 su Twitter: ""Another strong piece on UK graduate recruitment from @hecsu 's Charlie Ball. The impact of #Brexit worries me.... https://t.co/JEAl1c3aFw"""
684400332194091008,595124541,,positive,other,
684400353631154176,415465501,stewhampton,positive,other,"stewart  hampton su Twitter: ""UK CAMERON: HOPES FOR AGREEMENT ON UK RENEGOTIATION NEXT MONTH
15:45 01/05  UK CAMERON: CONFIRMS GOV MINISTERS TO GET FEE VOTE ON BREXIT"""
684400424716206080,16558943,politicshome,positive,other,"PoliticsHome su Twitter: ""David Cameron confirms ministers can back Brexit but there will be a ""clear recommendation"" from Government."""
684400448925773824,249768777,fxmacro,neutral,other,"FxMacro su Twitter: ""UK CAMERON: CONFIRMS GOV MINISTERS TO GET FEE VOTE ON BREXIT UK CAMERON:"""
684400486938755072,234113605,,positive,other,
684400523588583424,16558943,politicshome,neutral,other,"PoliticsHome su Twitter: ""Cameron on Brexit: ""It will be open for individual ministers to take a different personal position while remaining part of a government."""""
684400578768859136,3175484619,agenziastampait,neutral,remain,"agenziastampaonline su Twitter: ""Brexit, sì Cameron libertà voto ministri - Membri esecutivo potranno fare campagna per uscita Gb da Ue https://t.co/gDc9RMz4qk"""
684400641150693376,2375311836,SiSch123,neutral,other,"Silke Schramm su Twitter: ""Brexit-Referendum: Camerons Minister dürfen für britischen EU-Ausstieg werben https://t.co/n9Tr0s43Kg"""
684400689867567104,2992834163,Biel,neutral,other,"B i e L su Twitter: ""Não se esqueçam! Sábado eu tô chegando em Queimados/RJ pra quebrar tudo no Queimados Verão Festival! https://t.co/GVF4XrnV6v"""
684400739746185216,2637300398,Staatsbahn,positive,other,"Peter van Breda, Esq. su Twitter: ""Putin will be rubbing his hands at the prospect of Brexit | Guy Verhofstadt https://t.co/ERV3zk4bN2"""
684400985545011200,3301743261,andrew_lilico,negative,other,"Andrew Lilico su Twitter: ""So it's confirmed: there will be multiple UK govt positions on whether UK shld leave EU in Brexit referendum - one for each UK govt minister"""
684401332808249344,99471977,,neutral,remain,
684401417092661248,121158213,AlertTrade,neutral,other,"Trade Alerts, Trade Ideas and Crypto 📈 su Twitter: ""UK CAMERON: CONFIRMS GOV MINISTERS TO GET FEE VOTE ON BREXIT UK CAMERON: https://t.co/SEn6i8mXbc"""
684401602011246592,40328384,doktorno,neutral,other,"DoktorNo su Twitter: ""@8x12x2 Czyli kontrolowany Brexit. A potem EWG-bis."""
684401788905230336,26985345,suparoman,positive,leave,"Roman #11 su Twitter: ""@eremkaru Кек Го перископ"""
684401895033602048,3694310716,GI_JANE_PIRANHA,neutral,other,"Gizmo skywalker su Twitter: ""Cameron wil ministers toestaan campagne voor Brexit te voeren https://t.co/JpBXfi8Mf8 via @HLN_BE"""
684386880390074368,220787298,,neutral,other,
684402117541376000,17965092,spiegelonline,neutral,other,"SPIEGEL ONLINE su Twitter: ""Brexit-Referendum: Camerons Minister dürfen für britischen EU-Ausstieg werben https://t.co/aKUVheigsq https://t.co/8Eyo5Xke05"""
684402257610313728,2935295073,,neutral,other,
684387217960206336,601089226,grauniaddict,positive,other,"C T Johnson su Twitter: ""https://t.co/zuzJomCWQS #RuthLea is too honest for her own case; a better guide to the problems of #Brexit than the benefits."""
684387238147428352,44411598,traynorbrussels,positive,other,"Ian Traynor su Twitter: ""#brexit as cameron heads for bavaria, #CSU backs him on welfare curbs/euro ins-outs deal/natparlts red card
https://t.co/hwgjQPW3pR"""
684402484601815040,3188677015,Eurofactor1,neutral,other,"Eurofactor su Twitter: ""New: UK and the EU: How to make a Brexit https://t.co/feK14B5fI8"""
684402502381404160,21199633,,positive,remain,
684402682824650752,49443643,Lehermayr,neutral,other,"Christoph Lehermayr su Twitter: ""@Vilinthril Wirklich, Du glaubst es kommt zum Brexit? Wohl auch von der Verfasstheit der EU bis zum Abstimmungstag abhängig."""
684387659381354496,19935108,DKA_EU,negative,remain,"Doreen Allerkamp su Twitter: ""@DanHannanMEP No, Hazzer has it right, as does Clarke. Face it: rest of EU will just shrug. You're on the wrong side of history. #brexit"""
684402781638275072,1367963250,PatriotPopulism,positive,other,"Patriotic Populist su Twitter: ""I added a video to a @YouTube playlist https://t.co/dwjzZTVG43 UKIP: Douglas Carswell MP - UKIP's Leadership & Brexit"""
684402975243120640,1367963250,,positive,other,
684402992339009536,633556748,,neutral,other,
684403009556754432,17875811,SPIEGEL_Top,neutral,other,"SPIEGEL Top su Twitter: ""Brexit-Referendum: Camerons Minister dürfen für britischen EU-Ausstieg werben https://t.co/kt6wBXvFV9"""
684387951619522560,795521690,JamesKerLindsay,negative,other,"James Ker-Lindsay su Twitter: ""Ridiculous and cowardly decision. #UK now facing a government at war with itself for months on end https://t.co/HeauSxLTfD #EU #Brexit"""
684403074014834688,240271345,rappelrudi,neutral,other,"Rudi Rappel su Twitter: ""https://t.co/6jig9nHUU3 #nachrichten | Brexit-Referendum: Camerons Minister dürfen für britischen EU-Ausstieg werben"""
684403093442789376,2256972362,,positive,other,
684388071425576960,1025825479,Thierry_Dufay,neutral,other,"Thierry Dufay su Twitter: ""Guy Verhofstadt of @ALDEgroup on possible #Brexit in the #Guardian.

Tonight @fromTGA in #Nieuwsuur on same topic.

https://t.co/T47Y99VM1O"""
684388192976527360,997293914,StephenGethins,positive,other,"Stephen Gethins su Twitter: ""Pretty astonishing that the Tories are giving Labour a run for their money on who is the most divided today #Brexit #reshuffle"""
684388328540520448,856010760,guyverhofstadt,positive,other,"Guy Verhofstadt su Twitter: ""Putin will be rubbing his hands at the prospect of #Brexit -more via https://t.co/sNjI3UBLyE"""
684403571631194112,237941696,account,neutral,other,
684403576966234112,18662449,atikahnazifah,positive,other,"atikah su Twitter: ""huhu"""
684403627784404992,179752508,News__World,neutral,other,"iFollowBack su Twitter: ""Brexit-Referendum: Camerons Minister dürfen für britischen EU-Ausstieg werben https://t.co/rFJtL8LxOk https://t.co/kUIGAaEZwc"""
684403627323174912,447349987,palatinaforest,neutral,other,"palatinaforest su Twitter: ""News: ""Brexit-Referendum: Camerons Minister dürfen für britischen EU-Ausstieg werben"" https://t.co/DBTSoQ7dOy"""
684403670209835008,421105330,,neutral,other,
684403693224103936,1914170347,DolejsJiri,neutral,other,"Jiri Dolejs su Twitter: ""Brexit-Ring volný https://t.co/IMsN8j5kW4 via @SPIEGELONLINE"""
684403795212808192,133663801,,neutral,remain,
684388833643917312,359575604,account,neutral,other,
684388868595027968,274744519,paulrey99,negative,other,"Paul Reynolds su Twitter: ""The Charge of the Light Brigade? - Avoiding failed strategys is key if we want #Brexit https://t.co/Jdlc7iBleW via @wordpressdotcom"""
684388935359971328,18022037,RenewEurope,positive,other,"Renew Europe su Twitter: """"Putin will be rubbing his hands at the prospect of #Brexit"" says @GuyVerhofstadt in the @guardian  
https://t.co/X2nTUHrxmP"""
684388954695585792,168644899,,neutral,leave,
684404199694712832,3037505813,IPFAdvocate,neutral,leave,"Kevin E FitzGerald su Twitter: ""Britain leaving the Euro? - Brexit: a referendum on Ireland’s future https://t.co/bRtyrRmvom https://t.co/OTSHq4l0si"""
684389250268303360,926067757,,negative,other,
684404519556481024,2927021722,,neutral,other,
684404518784790528,57688074,account,neutral,other,
684404521175531520,2927021722,techbelgium,neutral,other,"Tech in Belgium su Twitter: ""Cameron wil ministers toestaan om campagne te voeren voor Brexit  https://t.co/QWBoe7dPsL"""
684389476093833216,84041516,ibtauris,negative,other,"I.B.Tauris su Twitter: ""UK businesses are in denial about the possibility of Brexit, says @DenisMacShane in this morning's @CityAM https://t.co/DVBf3ih4xb  #Brexit"""
684404791087345664,163832857,TyrandO,neutral,other,"TyrandO su Twitter: ""Can the UK Survive Brexit? https://t.co/ojdEtuVkAz"""
